[rosmaster.main][INFO] 2021-04-01 17:06:43,152: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-04-01 17:06:43,153: Starting ROS Master Node
[rosmaster.master][INFO] 2021-04-01 17:18:36,397: +SUB [/mavros/hil/actuator_controls] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,405: +SUB [/mavros/global_position/gp_origin] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,425: +SUB [/mavros/target_actuator_control] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,432: +SUB [/mavlink/from] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,439: +SUB [/mavros/local_position/pose] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,449: +SUB [/mavros/imu/data] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,459: +SUB [/mavros/wind_estimation] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,469: +SUB [/mavros/setpoint_raw/target_global] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,477: +SUB [/tf_static] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,483: +SUB [/mavros/global_position/global] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,490: +SUB [/mavros/estimator_status] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,496: +SUB [/mavros/px4flow/raw/optical_flow_rad] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,504: +SUB [/diagnostics] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,510: +SUB [/mavros/global_position/raw/fix] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,517: +SUB [/mavros/battery] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,524: +SUB [/mavros/landing_target/pose_in] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,531: +SUB [/mavros/setpoint_raw/target_attitude] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,540: +SUB [/mavros/home_position/home] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,547: +SUB [/mavros/debug_value/named_value_int] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,554: +SUB [/mavros/imu/data_raw] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,562: +SUB [/mavros/trajectory/desired] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,573: +SUB [/mavros/cam_imu_sync/cam_imu_stamp] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,579: +SUB [/mavros/state] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,587: +SUB [/rosout] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,614: +SUB [/mavros/mount_control/orientation] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,621: +SUB [/mavros/debug_value/debug] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,629: +SUB [/mavros/global_position/local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,637: +SUB [/rosout_agg] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,644: +SUB [/mavros/mission/reached] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,650: +SUB [/mavros/imu/static_pressure] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,658: +SUB [/mavros/setpoint_position/local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,665: +SUB [/mavros/vfr_hud] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,672: +SUB [/mavros/local_position/accel] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,679: +SUB [/mavros/px4flow/ground_distance] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,686: +SUB [/mavros/px4flow/temperature] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,693: +SUB [/mavros/esc_info] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,700: +SUB [/mavros/statustext/recv] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,708: +SUB [/mavros/global_position/rel_alt] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,715: +SUB [/mavros/imu/mag] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,721: +SUB [/mavros/imu/temperature_baro] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,728: +SUB [/mavros/local_position/odom] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,735: +SUB [/mavros/extended_state] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,744: +SUB [/mavros/local_position/velocity_local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,751: +SUB [/mavros/gpsstatus/gps2/rtk] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,758: +SUB [/mavros/odometry/in] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,768: +SUB [/mavros/hil/controls] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,774: +SUB [/mavros/imu/temperature_imu] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,781: +SUB [/mavros/gpsstatus/gps1/rtk] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,787: +SUB [/mavros/global_position/gp_lp_offset] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,795: +SUB [/mavros/global_position/raw/gps_vel] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,802: +SUB [/mavros/local_position/velocity_body_cov] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,812: +SUB [/mavros/rc/out] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,819: +SUB [/mavros/debug_value/debug_vector] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,826: +SUB [/mavros/setpoint_raw/target_local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,834: +SUB [/mavros/gps_rtk/rtk_baseline] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:18:36,841: +SUB [/mavros/time_reference] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,184: -PUB [/rosout] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,186: -SUB [/mavros/esc_status] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,189: -SUB [/mavros/log_transfer/raw/log_data] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,191: -SUB [/mavros/debug_value/named_value_float] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,193: -SUB [/mavros/param/param_value] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,197: -SUB [/mavros/landing_target/lt_marker] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,199: -SUB [/mavros/manual_control/control] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,201: -SUB [/mavros/local_position/pose_cov] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,206: -SUB [/mavros/setpoint_trajectory/desired] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,213: -SUB [/mavlink/gcs_ip] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,215: -SUB [/mavros/local_position/velocity_body] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,219: -SUB [/mavros/adsb/vehicle] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,224: -SUB [/mavros/imu/diff_pressure] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,226: -SUB [/tf] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,227: -SUB [/mavros/radio_status] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,236: -SUB [/mavros/gpsstatus/gps2/raw] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,238: -SUB [/mavros/global_position/raw/satellites] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,240: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/', 'http://ivsr-nano-desktop:36967/']
[rosmaster.master][INFO] 2021-04-01 17:19:14,242: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/', 'http://ivsr-nano-desktop:36967/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:19:14,242: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43823/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/', 'http://ivsr-nano-desktop:36967/']
[rosmaster.master][INFO] 2021-04-01 17:19:14,244: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43823/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/', 'http://ivsr-nano-desktop:36967/']: sec=0.00, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-04-01 17:19:14,251: -SUB [/mavros/setpoint_velocity/cmd_vel] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,253: -SUB [/mavros/gpsstatus/gps1/raw] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,255: -SUB [/mavros/altitude] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,261: -SUB [/mavros/mission/waypoints] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,269: -SUB [/mavros/global_position/compass_hdg] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,273: -SUB [/visualization_marker] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,280: -SUB [/mavros/timesync_status] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,282: -SUB [/mavros/log_transfer/raw/log_entry] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,287: -SUB [/mavros/rc/in] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,293: -SUB [/mavros/hil/actuator_controls] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,302: -SUB [/mavros/global_position/gp_origin] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,319: -SUB [/mavros/target_actuator_control] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,329: -SUB [/mavlink/from] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,382: -SUB [/mavros/local_position/pose] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,396: -SUB [/mavros/imu/data] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,398: -SUB [/mavros/wind_estimation] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,403: -SUB [/mavros/setpoint_raw/target_global] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,407: -SUB [/tf_static] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,414: -SUB [/mavros/global_position/global] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,419: -SUB [/mavros/estimator_status] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,422: -SUB [/mavros/px4flow/raw/optical_flow_rad] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,428: -SUB [/diagnostics] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,434: -SUB [/mavros/global_position/raw/fix] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,438: -SUB [/mavros/battery] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,451: -SUB [/mavros/landing_target/pose_in] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,456: -SUB [/mavros/setpoint_raw/target_attitude] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,458: -SUB [/mavros/home_position/home] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,462: -SUB [/mavros/debug_value/named_value_int] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,467: -SUB [/mavros/imu/data_raw] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,469: -SUB [/mavros/trajectory/desired] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,471: -SUB [/mavros/cam_imu_sync/cam_imu_stamp] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,473: -SUB [/mavros/state] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,475: -SUB [/rosout] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,508: -SUB [/mavros/mount_control/orientation] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,514: -SUB [/mavros/debug_value/debug] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,522: -SUB [/mavros/global_position/local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,536: -SUB [/rosout_agg] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,546: -SUB [/mavros/mission/reached] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,553: -SUB [/mavros/imu/static_pressure] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,561: -SUB [/mavros/setpoint_position/local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,563: -SUB [/mavros/vfr_hud] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,565: -SUB [/mavros/local_position/accel] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,568: -SUB [/mavros/px4flow/ground_distance] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,574: -SUB [/mavros/px4flow/temperature] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,581: -SUB [/mavros/esc_info] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,587: -SUB [/mavros/statustext/recv] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,595: -SUB [/mavros/global_position/rel_alt] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,605: -SUB [/mavros/imu/mag] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,614: -SUB [/mavros/imu/temperature_baro] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,625: -SUB [/mavros/local_position/odom] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,630: -SUB [/mavros/extended_state] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,643: -SUB [/mavros/local_position/velocity_local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,649: -SUB [/mavros/gpsstatus/gps2/rtk] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,657: -SUB [/mavros/odometry/in] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,667: -SUB [/mavros/hil/controls] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,675: -SUB [/mavros/imu/temperature_imu] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,688: -SUB [/mavros/gpsstatus/gps1/rtk] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,698: -SUB [/mavros/global_position/gp_lp_offset] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,715: -SUB [/mavros/global_position/raw/gps_vel] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,719: -SUB [/mavros/local_position/velocity_body_cov] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,725: -SUB [/mavros/rc/out] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,733: -SUB [/mavros/debug_value/debug_vector] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,739: -SUB [/mavros/setpoint_raw/target_local] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,745: -SUB [/mavros/gps_rtk/rtk_baseline] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,757: -SUB [/mavros/time_reference] /record_1617272315918695265 http://ivsr-nano-desktop:43823/
[rosmaster.master][INFO] 2021-04-01 17:19:14,764: -SERVICE [/record_1617272315918695265/get_loggers] /record_1617272315918695265 rosrpc://ivsr-nano-desktop:45539
[rosmaster.master][INFO] 2021-04-01 17:19:14,767: -SERVICE [/record_1617272315918695265/set_logger_level] /record_1617272315918695265 rosrpc://ivsr-nano-desktop:45539
[rosmaster.master][INFO] 2021-04-01 17:19:14,775: -CACHEDPARAM [/rosout_disable_topics_generation] by /record_1617272315918695265
[rosmaster.threadpool][ERROR] 2021-04-01 17:19:15,177: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 17:19:16,367: -PUB [/rosout] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,369: -PUB [/mavros/setpoint_position/local] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,370: -PUB [/mavros/setpoint_velocity/cmd_vel] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,371: -PUB [/visualization_marker] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,374: -SUB [/mavros/state] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,376: -SUB [/mavros/battery] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,378: -SUB [/mavros/local_position/pose] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,379: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/']
[rosmaster.master][INFO] 2021-04-01 17:19:16,381: -SUB [/mavros/local_position/velocity_local] /point2point http://ivsr-nano-desktop:36967/
[rosmaster.master][INFO] 2021-04-01 17:19:16,381: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:43353/ ['http://ivsr-nano-desktop:40207/', 'http://ivsr-nano-desktop:46389/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:19:16,382: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:19:16,385: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:19:16,385: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:40207/ []
[rosmaster.master][INFO] 2021-04-01 17:19:16,386: -SERVICE [/point2point/get_loggers] /point2point rosrpc://ivsr-nano-desktop:43619
[rosmaster.master][INFO] 2021-04-01 17:19:16,388: -SERVICE [/point2point/set_logger_level] /point2point rosrpc://ivsr-nano-desktop:43619
[rosmaster.master][INFO] 2021-04-01 17:19:16,389: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:40207/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 17:19:16,390: -CACHEDPARAM [/rosout_disable_topics_generation] by /point2point
[rosmaster.master][INFO] 2021-04-01 17:35:01,233: -PUB [/rosout] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,234: -PUB [/diagnostics] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,236: -PUB [/tf] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,237: -PUB [/tf_static] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,238: -PUB [/mavlink/from] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,239: -PUB [/mavros/radio_status] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,240: -PUB [/mavros/target_actuator_control] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,241: -PUB [/mavros/adsb/vehicle] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,242: -PUB [/mavros/altitude] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,242: -PUB [/mavros/cam_imu_sync/cam_imu_stamp] /mavros http://ivsr-nano-desktop:40207/
[rosmaster.master][INFO] 2021-04-01 17:35:01,243: -PUB [/mavros/debug_value/debug] /mavros http://ivsr-nano-desktop:40207/
