[rosmaster.main][INFO] 2021-04-01 16:58:12,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-04-01 16:58:12,989: Starting ROS Master Node
[rosmaster.master][INFO] 2021-04-01 16:58:47,436: +SUB [/mavros/cam_imu_sync/cam_imu_stamp] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,444: +SUB [/mavros/state] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,453: +SUB [/rosout] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,462: +SUB [/mavros/mount_control/orientation] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,470: +SUB [/mavros/debug_value/debug] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,477: +SUB [/mavros/global_position/local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,484: +SUB [/rosout_agg] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,491: +SUB [/mavros/mission/reached] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,500: +SUB [/mavros/imu/static_pressure] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,507: +SUB [/mavros/setpoint_position/local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,514: +SUB [/mavros/vfr_hud] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,522: +SUB [/mavros/local_position/accel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,530: +SUB [/mavros/px4flow/ground_distance] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,537: +SUB [/mavros/px4flow/temperature] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,545: +SUB [/mavros/esc_info] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,554: +SUB [/mavros/statustext/recv] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,562: +SUB [/mavros/global_position/rel_alt] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,570: +SUB [/mavros/imu/mag] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,578: +SUB [/mavros/imu/temperature_baro] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,585: +SUB [/mavros/local_position/odom] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,592: +SUB [/mavros/extended_state] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,599: +SUB [/mavros/local_position/velocity_local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,606: +SUB [/mavros/gpsstatus/gps2/rtk] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,613: +SUB [/mavros/odometry/in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,620: +SUB [/mavros/hil/controls] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,627: +SUB [/mavros/imu/temperature_imu] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,634: +SUB [/mavros/gpsstatus/gps1/rtk] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,642: +SUB [/mavros/global_position/gp_lp_offset] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,649: +SUB [/mavros/global_position/raw/gps_vel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,662: +SUB [/mavros/local_position/velocity_body_cov] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,669: +SUB [/mavros/rc/out] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,677: +SUB [/mavros/debug_value/debug_vector] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,685: +SUB [/mavros/setpoint_raw/target_local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,693: +SUB [/mavros/gps_rtk/rtk_baseline] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:47,699: +SUB [/mavros/time_reference] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:51,474: -PUB [/rosout] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,477: -PUB [/mavros/setpoint_position/local] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,479: -PUB [/mavros/setpoint_velocity/cmd_vel] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,481: -PUB [/visualization_marker] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,484: -SUB [/mavros/state] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,486: -SUB [/mavros/battery] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,489: -SUB [/mavros/local_position/pose] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,493: -SUB [/mavros/local_position/velocity_local] /point2point http://ivsr-nano-desktop:40047/
[rosmaster.master][INFO] 2021-04-01 16:58:51,495: -SERVICE [/point2point/get_loggers] /point2point rosrpc://ivsr-nano-desktop:60263
[rosmaster.master][INFO] 2021-04-01 16:58:51,497: -SERVICE [/point2point/set_logger_level] /point2point rosrpc://ivsr-nano-desktop:60263
[rosmaster.master][INFO] 2021-04-01 16:58:51,499: -CACHEDPARAM [/rosout_disable_topics_generation] by /point2point
[rosmaster.master][INFO] 2021-04-01 16:58:51,564: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:36031/']
[rosmaster.master][INFO] 2021-04-01 16:58:51,566: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:36031/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,567: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ []
[rosmaster.master][INFO] 2021-04-01 16:58:51,566: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:36031/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:36031/']
[rosmaster.master][INFO] 2021-04-01 16:58:51,569: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,569: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ []
[rosmaster.master][INFO] 2021-04-01 16:58:51,572: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:36031/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:36031/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,573: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:36031/ []
[rosmaster.master][INFO] 2021-04-01 16:58:51,577: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:36031/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,579: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:36031/ []
[rosmaster.master][INFO] 2021-04-01 16:58:51,580: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,586: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:36031/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:51,586: publisherUpdate[/visualization_marker] -> http://ivsr-nano-desktop:36031/ []
[rosmaster.master][INFO] 2021-04-01 16:58:51,588: publisherUpdate[/visualization_marker] -> http://ivsr-nano-desktop:36031/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:58,907: -PUB [/rosout] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,908: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/']
[rosmaster.master][INFO] 2021-04-01 16:58:58,910: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:58:58,910: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:36031/ ['http://ivsr-nano-desktop:42147/']
[rosmaster.master][INFO] 2021-04-01 16:58:58,912: -SUB [/mavros/esc_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,913: -SUB [/mavros/log_transfer/raw/log_data] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,915: -SUB [/mavros/debug_value/named_value_float] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,916: -SUB [/mavros/param/param_value] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,917: -SUB [/mavros/landing_target/lt_marker] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,918: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:36031/ ['http://ivsr-nano-desktop:42147/']: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.master][INFO] 2021-04-01 16:58:58,920: -SUB [/mavros/manual_control/control] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,921: -SUB [/mavros/local_position/pose_cov] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,923: -SUB [/mavros/setpoint_trajectory/desired] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,925: -SUB [/mavlink/gcs_ip] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,928: -SUB [/mavros/local_position/velocity_body] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,934: -SUB [/mavros/adsb/vehicle] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,937: -SUB [/mavros/imu/diff_pressure] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,941: -SUB [/tf] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,947: -SUB [/mavros/radio_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,950: -SUB [/mavros/gpsstatus/gps2/raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,953: -SUB [/mavros/global_position/raw/satellites] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,955: -SUB [/mavros/setpoint_velocity/cmd_vel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,963: -SUB [/mavros/gpsstatus/gps1/raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,967: -SUB [/mavros/altitude] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,971: -SUB [/mavros/mission/waypoints] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,974: -SUB [/mavros/global_position/compass_hdg] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,979: -SUB [/visualization_marker] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,983: -SUB [/mavros/timesync_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,987: -SUB [/mavros/log_transfer/raw/log_entry] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,991: -SUB [/mavros/rc/in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,995: -SUB [/mavros/hil/actuator_controls] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:58,998: -SUB [/mavros/global_position/gp_origin] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,002: -SUB [/mavros/target_actuator_control] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,008: -SUB [/mavlink/from] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,011: -SUB [/mavros/local_position/pose] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,016: -SUB [/mavros/imu/data] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,021: -SUB [/mavros/wind_estimation] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,026: -SUB [/mavros/setpoint_raw/target_global] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,030: -SUB [/tf_static] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,035: -SUB [/mavros/global_position/global] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,038: -SUB [/mavros/estimator_status] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,042: -SUB [/mavros/px4flow/raw/optical_flow_rad] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,046: -SUB [/diagnostics] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,050: -SUB [/mavros/global_position/raw/fix] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,054: -SUB [/mavros/battery] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,056: -SUB [/mavros/landing_target/pose_in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,061: -SUB [/mavros/setpoint_raw/target_attitude] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,065: -SUB [/mavros/home_position/home] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,070: -SUB [/mavros/debug_value/named_value_int] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,072: -SUB [/mavros/imu/data_raw] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,078: -SUB [/mavros/trajectory/desired] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,081: -SUB [/mavros/cam_imu_sync/cam_imu_stamp] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,086: -SUB [/mavros/state] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,088: -SUB [/rosout] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,092: -SUB [/mavros/mount_control/orientation] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,096: -SUB [/mavros/debug_value/debug] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,100: -SUB [/mavros/global_position/local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,104: -SUB [/rosout_agg] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,107: -SUB [/mavros/mission/reached] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,114: -SUB [/mavros/imu/static_pressure] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,115: -SUB [/mavros/setpoint_position/local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,118: -SUB [/mavros/vfr_hud] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,119: -SUB [/mavros/local_position/accel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,123: -SUB [/mavros/px4flow/ground_distance] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,125: -SUB [/mavros/px4flow/temperature] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,128: -SUB [/mavros/esc_info] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,132: -SUB [/mavros/statustext/recv] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,136: -SUB [/mavros/global_position/rel_alt] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,138: -SUB [/mavros/imu/mag] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,141: -SUB [/mavros/imu/temperature_baro] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,146: -SUB [/mavros/local_position/odom] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,148: -SUB [/mavros/extended_state] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,149: -SUB [/mavros/local_position/velocity_local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,153: -SUB [/mavros/gpsstatus/gps2/rtk] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,154: -SUB [/mavros/odometry/in] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,156: -SUB [/mavros/hil/controls] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,158: -SUB [/mavros/imu/temperature_imu] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,159: -SUB [/mavros/gpsstatus/gps1/rtk] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,161: -SUB [/mavros/global_position/gp_lp_offset] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,162: -SUB [/mavros/global_position/raw/gps_vel] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,164: -SUB [/mavros/local_position/velocity_body_cov] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,165: -SUB [/mavros/rc/out] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,166: -SUB [/mavros/debug_value/debug_vector] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,167: -SUB [/mavros/setpoint_raw/target_local] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,169: -SUB [/mavros/gps_rtk/rtk_baseline] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,170: -SUB [/mavros/time_reference] /record_1617271126875801343 http://ivsr-nano-desktop:36031/
[rosmaster.master][INFO] 2021-04-01 16:58:59,173: -SERVICE [/record_1617271126875801343/get_loggers] /record_1617271126875801343 rosrpc://ivsr-nano-desktop:55333
[rosmaster.master][INFO] 2021-04-01 16:58:59,174: -SERVICE [/record_1617271126875801343/set_logger_level] /record_1617271126875801343 rosrpc://ivsr-nano-desktop:55333
[rosmaster.master][INFO] 2021-04-01 16:58:59,176: -CACHEDPARAM [/rosout_disable_topics_generation] by /record_1617271126875801343
[rosmaster.threadpool][ERROR] 2021-04-01 16:58:59,431: Traceback (most recent call last):
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/melodic/lib/python2.7/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1243, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1602, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1283, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1316, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1493, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 800, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2021-04-01 16:59:03,506: +PARAM [/roslaunch/uris/host_ivsr_nano_desktop__44691] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:59:03,512: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:59:03,512: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-04-01 16:59:03,669: +PUB [/rosout] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,671: +SERVICE [/point2point/get_loggers] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,672: +SERVICE [/point2point/set_logger_level] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,677: +SUB [/mavros/state] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,683: +SUB [/mavros/battery] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,687: +SUB [/mavros/local_position/pose] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,692: +SUB [/mavros/local_position/velocity_local] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,693: +PUB [/mavros/setpoint_position/local] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,694: +PUB [/mavros/setpoint_velocity/cmd_vel] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,696: +PUB [/visualization_marker] /point2point http://ivsr-nano-desktop:46113/
[rosmaster.master][INFO] 2021-04-01 16:59:03,697: +CACHEDPARAM [/rosout_disable_topics_generation] by /point2point
[rosmaster.master][INFO] 2021-04-01 16:59:03,698: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:46113/']
[rosmaster.master][INFO] 2021-04-01 16:59:03,700: publisherUpdate[/rosout] -> http://ivsr-nano-desktop:35321/ ['http://ivsr-nano-desktop:42147/', 'http://ivsr-nano-desktop:46113/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:59:03,700: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:46113/']
[rosmaster.master][INFO] 2021-04-01 16:59:03,702: publisherUpdate[/mavros/setpoint_position/local] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:46113/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:59:03,702: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:46113/']
[rosmaster.master][INFO] 2021-04-01 16:59:03,703: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ivsr-nano-desktop:42147/ ['http://ivsr-nano-desktop:46113/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-04-01 16:59:13,290: +PUB [/rosout] /record_1617271153227979146 http://ivsr-nano-desktop:37187/
[rosmaster.master][INFO] 2021-04-01 16:59:13,291: +SERVICE [/record_1617271153227979146/get_loggers] /record_1617271153227979146 http://ivsr-nano-desktop:37187/
[rosmaster.master][INFO] 2021-04-01 16:59:13,292: +SERVICE [/record_1617271153227979146/set_logger_level] /record_1617271153227979146 http://ivsr-nano-desktop:37187/
